Iteration,Chemo_Cost,Chemo_Eff,Radio_Cost,Radio_Eff,Surg_Cost,Surg_Eff,pFailChemo,pFailRadio,pFailSurg,pDieSurg,muDieCancer,cChemo,cRadio,cSurg
7429,26669.85613,11.06773371,17524.58338,10.31642136,23641.40243,11.03534495,0.435846819,0.539283704,0.019622262,0.104893387,0.198304798,17671.55579,10472.60817,23641.40243
7430,33080.97734,9.850659326,12697.95656,9.612335759,37742.55962,10.91842076,0.495434357,0.517729392,0.032058724,0.054579144,0.254941297,21122.67499,8016.79219,37742.55962
7431,31802.31823,10.04952075,34842.45406,8.588176595,23063.6902,9.767529697,0.420317712,0.609776331,0.062183886,0.117846768,0.272851365,22169.98767,20211.78021,23063.6902
7432,28089.9198,11.28061297,15951.87633,9.213381181,26619.25235,10.57203145,0.388091039,0.6577037,0.076362044,0.103053384,0.19967305,19636.71967,8346.53676,26619.25235
7433,32740.32289,11.41138749,14100.69385,10.31088974,29147.88296,11.27441491,0.438469193,0.585622003,0.016685466,0.106940815,0.176413962,21391.9047,7884.894549,29147.88296
7434,28777.15622,9.629490918,12337.10682,9.052500715,25040.78396,9.907824995,0.462667421,0.5355889,0.044465062,0.10706385,0.285431156,19322.57455,7774.784404,25040.78396
7435,31466.0107,10.70928737,12091.96431,10.52859527,27009.34393,9.941583287,0.456967597,0.474300519,0.062540865,0.153600179,0.213724123,20516.96784,7819.383732,27009.34393
7436,24675.00963,8.131051133,14151.68791,8.041246913,49040.03294,8.599025402,0.440794168,0.450903759,0.039707908,0.118354314,0.421761433,17909.20271,10230.10173,49040.03294
7437,32238.82173,11.6252968,16712.74019,11.50776632,26902.04801,11.62357102,0.52448277,0.521034034,0.051685004,0.09168861,0.138189088,18502.01685,9832.900032,26902.04801
7438,31688.18837,9.822087264,11293.59524,9.394556247,34861.72403,10.54563488,0.503116141,0.548704748,0.045699651,0.078223416,0.253425717,20046.18494,6899.734901,34861.72403
7439,25955.94836,11.54049289,15928.47674,11.10880627,40428.69112,10.50830094,0.417985811,0.482274594,0.034468322,0.158169339,0.174656249,17351.63576,10006.27205,40428.69112
7440,35684.66805,12.38181824,17704.10497,11.59112739,14087.62504,11.46599093,0.431120837,0.551169836,0.096712923,0.090274831,0.123243659,22875.90578,9949.803388,14087.62504
7441,42321.69525,10.71364389,16254.44868,10.73680949,36399.81666,11.63940927,0.580686469,0.556771788,0.032356869,0.077199218,0.165837716,23012.58506,9332.58756,36399.81666
7442,34453.16219,12.47328679,13738.52177,12.61699017,28879.3102,11.0971698,0.558405538,0.504340778,0.067601239,0.1698198,0.088648462,18181.33874,7998.002079,28879.3102
7443,32423.73353,12.49802667,24225.52128,11.80093455,24421.46416,11.79633673,0.406633623,0.523416712,0.094411176,0.066581311,0.122288514,21413.56666,14072.1389,24421.46416
7444,31977.23828,6.810512186,14886.52278,7.103194158,52541.21236,8.314088736,0.530795586,0.484316418,0.053696229,0.073798002,0.495081626,22185.87357,10768.54541,52541.21236
7445,27718.93977,11.25296941,16531.34695,10.49983578,38534.97509,11.27371791,0.436296493,0.540568552,0.030855159,0.088381947,0.186678346,18251.40815,9795.994702,38534.97509
7446,28294.85873,10.34811188,10880.04076,9.305210343,15762.97731,10.11264265,0.393611384,0.545326688,0.075499398,0.086936737,0.261564115,20169.59722,6701.164281,15762.97731
7447,28297.12578,10.78095649,8119.094079,10.40590408,21604.77835,11.06846791,0.450267648,0.497783098,0.05142776,0.067889559,0.211543753,18569.7299,5114.743236,21604.77835
7448,35738.5991,10.93833157,17391.8315,10.27341133,36394.85271,11.11625497,0.524644669,0.59229918,0.082450848,0.076233484,0.175238681,21024.45339,9642.561854,36394.85271
7449,31624.30246,11.38292883,19345.41223,10.47507747,34892.69301,11.13453818,0.414538067,0.546794541,0.041242996,0.09384179,0.185310879,21332.01564,11373.85228,34892.69301
7450,29829.2353,11.37668594,12344.71966,11.37589494,14677.46451,10.54022682,0.476305279,0.460301967,0.075489434,0.136436841,0.166784955,18531.22863,7914.34622,14677.46451
7451,28779.23274,12.51673351,11892.12282,11.95091435,49757.52278,12.27271849,0.418516075,0.510976414,0.022769234,0.078231339,0.118743541,18696.43741,6996.90161,49757.52278
7452,33606.62335,11.96270497,20767.69904,11.37460682,17959.56818,11.71990967,0.492693603,0.561957905,0.066694474,0.08248786,0.130031123,19997.54226,11572.53638,17959.56818
7453,25513.27031,8.93604715,20584.91956,8.432599032,14846.2002,9.379513256,0.412736796,0.486459812,0.062827978,0.07235448,0.364360104,18575.03139,14111.57644,14846.2002
7454,32375.87303,11.71552267,26267.99163,10.29993167,23330.4521,11.1986649,0.473916679,0.642557496,0.116869079,0.072162503,0.148502656,19957.56174,13453.11238,23330.4521
7455,29193.93658,11.1234764,11917.04158,10.43718576,18759.47672,10.87810105,0.417725778,0.517978445,0.069155391,0.08138145,0.200628506,19763.1197,7300.674701,18759.47672
7456,28936.41464,10.07905511,18714.89942,9.536611241,36679.25283,10.03472629,0.446529057,0.518102949,0.034842579,0.124773125,0.26005779,19522.64227,11843.10885,36679.25283
7457,30128.48033,10.26031457,14236.28882,10.6454395,36230.07829,10.57867183,0.501860316,0.427037588,0.044960947,0.101594215,0.225023442,18781.97851,9721.164609,36230.07829
7458,37577.66155,12.5899236,17016.18649,12.94595244,15888.31648,11.48700515,0.496522109,0.390708212,0.110744261,0.107197134,0.097959169,21781.75407,11423.25816,15888.31648
7459,27262.80252,9.843278916,20604.93835,9.439070047,33637.46998,10.40603721,0.488673658,0.53390124,0.069359277,0.068089648,0.258472988,17569.94684,12818.91011,33637.46998
7460,33885.31508,12.26675556,16098.71551,12.15204304,37743.67475,10.95150701,0.431750484,0.438937326,0.06784133,0.142607413,0.129331585,21776.41712,10374.18431,37743.67475
7461,28983.90186,11.578699,20199.00685,11.05481161,28525.54205,10.82984543,0.457477088,0.525880945,0.035815094,0.143445959,0.160959458,18362.20795,11982.6352,28525.54205
7462,35901.99265,11.31469927,20495.73483,11.22367337,36813.73573,11.13742099,0.509039499,0.504545821,0.063598419,0.102247545,0.159691235,21322.59263,12451.17801,36813.73573
7463,33895.37174,13.24853845,23607.32362,13.13354662,21141.73288,13.11976806,0.436630692,0.443716809,0.048691309,0.041021996,0.07802905,21035.43571,14723.66231,21141.73288
7464,30208.96569,10.65124111,20544.21297,10.82188563,14386.18349,9.880127825,0.540194553,0.497996884,0.071119921,0.177161175,0.185659555,17550.76461,12758.67392,14386.18349
7465,29915.26947,13.61109216,13712.72687,13.34892263,30878.23958,12.4396532,0.423415062,0.473378953,0.123635697,0.071120865,0.062735293,18731.37259,8169.03124,30878.23958
7466,30053.25588,10.14470615,15829.94091,10.42385434,19569.92002,9.914944414,0.507170163,0.451307275,0.120298957,0.100083847,0.230228018,18677.51036,10568.81017,19569.92002
7467,36857.39649,12.92067308,15444.11831,12.59858003,30278.79566,11.39439226,0.492945407,0.528800585,0.085475545,0.143844521,0.083318008,21256.76708,8688.45046,30278.79566
7468,32191.91107,12.3367778,17803.16281,12.14327848,30779.90112,11.37218187,0.482353867,0.495992073,0.116324448,0.095645238,0.113618745,19214.48636,10632.69762,30779.90112
7469,30859.63709,9.204738937,14460.65468,9.650197557,15310.93345,10.39599393,0.557330698,0.48461086,0.045252043,0.077485491,0.26905012,18547.1259,9508.02026,15310.93345
7470,33549.98617,10.3000493,15893.23272,10.18783396,19816.34326,10.67349067,0.523994623,0.524517724,0.018163636,0.122408941,0.213254275,20238.2415,9737.031054,19816.34326
7471,29219.18606,9.812903363,15634.04785,9.290845673,32802.3857,10.01394922,0.417255276,0.492219868,0.045154281,0.091427897,0.291670823,20592.85223,10314.33153,32802.3857
7472,31231.48875,12.29014342,17033.07369,11.79555761,19303.68433,11.33925317,0.412467772,0.492807675,0.060194627,0.113945205,0.132509334,20584.79398,10325.80257,19303.68433
7473,32755.89198,10.96675937,19623.38131,10.34238818,28558.75752,11.14145659,0.456428811,0.537151299,0.034374555,0.086701967,0.197714578,21193.88537,11750.45086,28558.75752
7474,34072.98806,11.41173186,15227.97753,11.48602857,16719.70039,10.91672532,0.422219946,0.395586126,0.05148482,0.108359978,0.181255114,22739.70274,10544.83265,16719.70039
7475,31372.80196,12.0113281,15104.11291,11.26257361,31636.85713,11.89496196,0.451306287,0.554794127,0.024084704,0.087876246,0.138457043,19777.00711,8537.829829,31636.85713
7476,26842.15969,11.11486538,10842.04575,10.67219934,12255.67,11.01090203,0.449241094,0.506992982,0.036378781,0.102074972,0.190995544,17450.77244,6686.44911,12255.67
7477,33869.08464,11.58975248,25903.78951,12.27026421,28713.11005,11.54397207,0.547771455,0.401497413,0.070768708,0.091130889,0.132639614,18768.50275,17448.57639,28713.11005
7478,29810.59016,11.91271232,20255.0409,10.99254076,24919.02018,11.24845452,0.398972243,0.543079905,0.03736825,0.112464104,0.15748599,20206.68517,11753.25969,24919.02018
7479,24792.90753,12.15246368,14089.15144,11.8081827,19296.26985,11.10115246,0.422778356,0.474060741,0.05777333,0.129171678,0.137778683,16180.99643,8756.49636,19296.26985
7480,31820.74554,9.693394422,20949.81447,9.498357119,15953.1713,9.497339438,0.471969545,0.491614192,0.094136492,0.115725084,0.276560168,21070.32067,13729.19696,15953.1713
7481,34249.63698,10.70038933,19140.21175,10.29825259,25377.93237,10.13602579,0.42563588,0.481933138,0.032638493,0.147027009,0.225513577,23251.39092,12351.21269,25377.93237
7482,26654.51697,11.79683594,25343.66336,11.02731484,9520.419096,10.62829222,0.357606122,0.493811544,0.040218848,0.144563087,0.175082376,19071.03284,15720.74311,9520.419096
7483,28053.56934,10.97353508,9844.074598,10.79336845,18382.34573,11.1104398,0.467119351,0.482506797,0.015951382,0.105389858,0.193632093,17888.6365,6245.121477,18382.34573
7484,26957.83041,10.45337286,22613.99797,10.5339194,11616.53244,10.57363709,0.472186731,0.447262336,0.023007306,0.117703141,0.224497577,17376.58389,15121.02995,11616.53244
7485,38644.57638,11.86068476,18327.93625,11.42156778,21217.31393,11.28074095,0.481878863,0.533058059,0.037312151,0.127096723,0.138383753,23440.25333,10631.82495,21217.31393
7486,25573.44038,10.37158343,21530.5691,9.199258343,19562.74892,10.09737281,0.407732169,0.570240624,0.046338022,0.115915225,0.254610164,17919.36244,12870.32457,19562.74892
7487,29328.63743,11.02068583,18514.44978,10.78117229,36209.65234,10.60799669,0.408994023,0.442554536,0.04303038,0.11379926,0.210054584,20132.15356,12357.74162,36209.65234
7488,29724.50083,13.00140365,18068.17077,12.96597055,16358.25182,12.30825166,0.470564923,0.454222428,0.040602111,0.098693296,0.083871872,17685.16329,11160.26961,16358.25182
7489,37272.20109,10.03912557,37798.20433,10.68492906,28390.61306,10.90693909,0.548577656,0.436700564,0.024547264,0.094047736,0.218634917,21909.20152,25482.99037,28390.61306
7490,31025.75432,9.474719672,9028.66665,9.483778567,11206.52565,10.12446346,0.501130013,0.48964444,0.04931788,0.09001942,0.278640982,19941.82796,5934.310972,11206.52565
7491,33518.24146,10.86558998,18280.1314,10.29496801,12058.37722,11.04669393,0.465775633,0.536897858,0.018669923,0.102470768,0.20073634,21489.14989,10968.85737,12058.37722
7492,28407.60983,9.298376052,12529.86417,9.472158974,18787.36361,10.05059798,0.474810778,0.439727601,0.051924523,0.07135968,0.304471275,19011.99689,8739.398834,18787.36361
7493,30426.03835,11.95779436,15301.50467,11.77558925,34692.39801,11.72441791,0.469623685,0.483562691,0.041977973,0.091549566,0.136535795,18723.75725,9398.844767,34692.39801
7494,26922.7885,8.288845522,11172.10055,7.568871754,29637.98527,8.902185956,0.426794033,0.529036293,0.065181155,0.073108299,0.414919985,19723.38335,7547.258796,29637.98527
7495,30066.34642,10.91055579,11897.74645,10.1558179,28157.59523,9.065029862,0.437919883,0.540671376,0.048573518,0.241343426,0.207557074,19966.28042,7138.379799,28157.59523
7496,34740.912,10.91647952,14399.6131,9.855134926,17559.60137,10.79663733,0.453238742,0.588047202,0.045889539,0.103370172,0.201937548,22610.34299,8168.06524,17559.60137
7497,29963.42976,10.5407977,16641.38762,9.958913789,28630.38211,10.82425146,0.475091161,0.545204509,0.072828735,0.067093419,0.217749343,19181.23254,9995.362387,28630.38211
7498,34574.7566,11.30679154,21772.88731,11.51773493,17751.33334,10.35383519,0.519516856,0.465949399,0.097618581,0.14680904,0.156634064,20222.13127,13797.70243,17751.33334
7499,25239.30093,8.002247461,15014.95736,8.541290886,21147.65625,8.885918604,0.526395648,0.441054625,0.061584385,0.107377501,0.381377248,16676.62249,10780.73942,21147.65625
7500,32158.82177,12.10444388,12688.05102,11.99530722,25862.17488,11.25755515,0.477993503,0.477868941,0.049884468,0.132016404,0.126582925,19461.80471,7801.866583,25862.17488
7501,31319.80694,12.76931113,17028.17187,12.33832497,37575.90529,11.75369144,0.449912532,0.513656732,0.063435734,0.112451642,0.099122878,19336.23008,9864.160666,37575.90529
7502,32004.27696,12.50740397,13504.69958,12.20731981,24507.44603,12.32041775,0.461051334,0.497643053,0.008775993,0.090978135,0.109954424,19599.19476,8031.698926,24507.44603
7503,28400.98955,11.84342682,20559.43382,11.38184112,30514.05989,10.38778762,0.436177282,0.501911942,0.041551484,0.182636065,0.151818932,18371.21221,12470.81572,30514.05989
7504,30035.58448,9.919328836,18796.83683,9.350525432,15928.02583,10.54624377,0.468010897,0.538387647,0.044442409,0.071033314,0.262243523,19830.20344,11664.47232,15928.02583
7505,33593.06262,10.34593221,13080.76683,10.55863969,31349.13027,10.92388799,0.500040339,0.453538235,0.071024746,0.057406231,0.220310532,20928.74546,8672.913306,31349.13027
7506,27175.65893,10.26248499,6985.234403,10.10008601,41763.15945,9.831131244,0.430170583,0.448667607,0.087709847,0.110387629,0.253720573,18597.44707,4726.406626,41763.15945
7507,37269.67937,11.99547109,17276.59369,12.20918228,23796.958,11.14927912,0.499180915,0.43760853,0.066196076,0.130713257,0.12657217,21940.79098,11134.75768,23796.958
7508,27124.49838,11.76348494,9090.028169,11.08081251,27654.81823,11.38286517,0.376740521,0.493006779,0.021670093,0.098781954,0.172251273,18979.8773,5634.827808,27654.81823
7509,34666.47722,11.79568271,26903.99276,11.29939013,34797.33659,10.69588239,0.453830429,0.520030305,0.035379564,0.163874531,0.149717216,21922.81629,15959.69934,34797.33659
7510,25948.49675,12.09181164,13301.62737,10.83144341,12459.89143,10.97382088,0.346597833,0.559805046,0.09237862,0.096664626,0.159298864,18677.41201,7577.965613,12459.89143
7511,31817.20755,13.03554666,18015.65468,12.44823377,12232.77669,11.44658527,0.382502927,0.499427627,0.07649734,0.129807943,0.097782705,21390.44189,10612.17802,12232.77669
7512,30249.04905,12.77630025,20745.17656,12.42511932,14659.51895,12.6494831,0.468194713,0.513620524,0.045959143,0.059344922,0.095080864,18183.63118,11987.0165,14659.51895
7513,32474.98343,13.13705482,15837.39325,12.12194337,50564.40859,12.32840075,0.388417961,0.573599844,0.060777503,0.07859284,0.091437325,21606.25804,8464.583405,50564.40859
7514,30458.59951,11.4075045,13590.63897,11.31361885,26814.57852,11.28967186,0.485315683,0.483704694,0.055323755,0.093144618,0.162194349,18663.27424,8466.519068,26814.57852
7515,31066.01425,12.61633137,9667.526615,12.57167547,35927.19224,11.98304394,0.420095246,0.41324751,0.042416651,0.093652646,0.113079842,20082.69854,6366.678697,35927.19224
7516,32353.62332,13.0409322,14985.77786,12.33972539,45834.16,11.94355478,0.3851806,0.520912837,0.056621634,0.104036986,0.097044202,21671.3366,8591.824886,45834.16
7517,27502.11647,12.02708368,13053.15799,10.96766794,19750.75928,11.18416997,0.411025237,0.569746474,0.035529355,0.127334642,0.147773684,18295.60145,7293.405359,19750.75928
7518,33072.09252,12.86203201,9735.590221,12.33029959,18608.62639,12.10575351,0.449556238,0.531284991,0.044042408,0.101319251,0.094583671,20372.87144,5501.088283,18608.62639
7519,34563.8632,11.19585479,12336.42892,11.3187296,11601.52282,11.19381466,0.448285342,0.412519182,0.066300913,0.070524958,0.186362471,22441.62558,8408.880455,11601.52282
7520,22190.69024,10.8840238,11863.27409,11.09739742,34757.9317,11.45817751,0.452081325,0.401263614,0.03622165,0.053157975,0.204373558,14479.55035,8245.307898,34757.9317
7521,26759.25006,11.17906514,17752.20868,10.8507094,29274.68718,10.88220317,0.405188619,0.454483451,0.019520888,0.11502821,0.201013221,18370.94912,11650.54835,29274.68718
7522,30611.87817,12.34311635,13142.25216,11.85645456,30483.70514,11.64124143,0.369407741,0.461396165,0.072851598,0.075745607,0.139056205,21297.51778,8294.256126,30483.70514
7523,26275.62671,10.62169934,11015.68095,10.02496551,13249.55112,10.51351501,0.423797634,0.50851294,0.043205087,0.102651445,0.23143593,17921.81203,6934.174746,13249.55112
7524,27024.29197,12.21205909,12454.68172,12.2375021,17303.35307,11.12592313,0.426622842,0.405229022,0.064212962,0.127209613,0.133544849,17516.24885,8357.582445,17303.35307
7525,29766.96185,12.23341816,16188.20951,11.71850528,18963.09728,11.77124861,0.42122168,0.501858198,0.050593861,0.085214551,0.13363784,19422.78195,9715.870817,18963.09728
7526,37790.96039,11.78292311,12789.47686,11.52530225,38309.84435,11.07606019,0.504337737,0.52438347,0.106774389,0.101858369,0.136082166,22236.47376,7485.05799,38309.84435
7527,31511.76747,12.13804401,12253.55785,12.13846475,21441.38946,11.79265073,0.464708842,0.445654498,0.041039275,0.094674721,0.128215464,19417.23118,7830.753294,21441.38946
7528,33707.79942,11.93890757,19147.55756,11.87401077,33559.88898,11.24350909,0.520606013,0.508350878,0.085780274,0.114461014,0.123462968,19247.16008,11334.09839,33559.88898
7529,31054.45423,11.26636589,25609.78231,11.09077922,18692.94338,11.78674704,0.515422022,0.522669314,0.026378152,0.074769549,0.160215239,18301.33608,15241.97876,18692.94338
7530,33103.80339,12.28063939,23244.3793,12.30169226,20883.53967,12.0321354,0.48899051,0.462984675,0.033527838,0.093572079,0.11480892,19601.17158,14451.8676,20883.53967
7531,29691.51538,11.36740566,25032.21455,10.15591287,26627.28198,11.02501858,0.386929452,0.567459458,0.036713283,0.09761189,0.194421952,20736.61106,14460.98959,26627.28198
7532,28739.31158,12.81861949,16667.04626,12.15288305,31843.58289,11.54361965,0.397476451,0.517889198,0.030019968,0.139556235,0.106724586,19048.18355,9651.258996,31843.58289
7533,32673.44565,11.63881328,24559.16761,11.3427077,19207.43548,10.69269458,0.44301377,0.480442197,0.042078262,0.149818424,0.161685199,21071.51595,15351.86439,19207.43548
7534,37586.88914,11.07266463,11496.70762,11.19490655,32919.93868,10.36942752,0.478692383,0.442970011,0.08389803,0.129619671,0.183708739,23511.67623,7575.573259,32919.93868
7535,27661.26563,9.154143376,16771.54665,8.802118796,23094.83032,9.615950648,0.46922254,0.512166763,0.057955396,0.094735788,0.318355606,18738.37923,10995.5039,23094.83032
7536,29405.40199,8.809163431,11358.29957,8.214581118,14931.34861,8.838040294,0.500295775,0.569322307,0.058435264,0.158583883,0.329347008,19417.96633,7092.018018,14931.34861
7537,26350.56443,11.01753763,10372.96548,10.37103039,20872.59942,10.48727578,0.427130236,0.51885876,0.078056516,0.104759246,0.204340436,17683.3732,6361.996657,20872.59942
7538,28245.47658,10.57105922,11384.02715,10.69523686,24715.71857,10.77818691,0.457787527,0.425312664,0.050889048,0.082836746,0.222337772,18481.56939,7778.127208,24715.71857
7539,32191.47607,10.60036312,12938.9919,10.47195681,21287.29121,11.16191813,0.489939236,0.495543762,0.024544574,0.082245332,0.208317051,20152.62764,8156.686482,21287.29121
7540,31766.84857,9.290721546,13686.76367,8.931104639,36284.84169,8.823276059,0.437463504,0.486025829,0.058513108,0.165127838,0.323041353,22240.90969,9216.539908,36284.84169
7541,22570.5438,10.28449873,12491.17437,10.054357,16720.87003,10.62233811,0.409682463,0.441641571,0.01989967,0.084456628,0.260071121,15819.78368,8534.804897,16720.87003
7542,33101.44129,11.39835944,21561.67014,11.01918935,24294.04931,10.99415351,0.460447419,0.506867908,0.032210307,0.124381374,0.170480166,21006.19156,13145.55504,24294.04931
7543,30790.64331,12.25864024,27317.4023,11.42812737,22287.48089,11.47801836,0.40150389,0.536474266,0.055470399,0.101997699,0.136791044,20607.04609,15766.2116,22287.48089
7544,29989.60041,12.50360217,19358.88762,12.19915337,57034.13169,11.07680202,0.432122396,0.475974613,0.071096993,0.142945429,0.116518406,19131.11291,11862.8241,57034.13169
7545,26318.25526,11.20790818,17946.1667,10.86151964,13414.50577,10.99017298,0.424187369,0.472782404,0.058422634,0.086510811,0.193259646,17626.59487,11503.86147,13414.50577
7546,30095.59779,13.09934004,13086.94322,12.61472938,28088.07637,11.69125357,0.419319254,0.506383343,0.042850931,0.138655597,0.088241397,19217.5371,7597.325579,28088.07637
7547,40006.38029,12.58582724,20466.41798,12.09402596,27923.86751,12.01721254,0.468184683,0.5348651,0.11209144,0.057653824,0.104438778,24189.89116,11588.65279,27923.86751
7548,27882.91859,11.54643849,7984.985507,10.84154652,24510.6782,10.91602342,0.433373012,0.533551875,0.063693405,0.110663071,0.169870088,18266.08863,4720.890861,24510.6782
7549,27190.61574,12.15567738,17570.25577,10.6223739,22033.47039,9.896503129,0.320548761,0.581233904,0.086560076,0.187246469,0.161192144,20149.36977,9773.674114,22033.47039
7550,24335.47476,9.677567619,13784.58273,9.659183715,23994.48536,10.04415753,0.422076815,0.418738546,0.035715556,0.088398854,0.299886076,17127.8603,9786.228056,23994.48536
7551,36247.7407,10.09843148,13635.43339,10.46510739,14482.36265,10.79549241,0.529611045,0.461006264,0.029875207,0.095341535,0.223431646,21859.01652,8984.048841,14482.36265
7552,30157.30205,10.26478417,22967.2572,8.986849001,33117.43528,10.43903772,0.45646791,0.612429607,0.064421954,0.083055982,0.243197347,19969.18828,13033.43715,33117.43528
7553,31226.93739,12.28771944,13239.31878,11.16292421,29779.55138,11.8030287,0.381538951,0.564866422,0.045837086,0.080062219,0.139625716,21426.2144,7399.700854,29779.55138
7554,28319.51768,9.066793533,14844.02554,8.27312615,12516.43431,9.157785578,0.438357137,0.545340671,0.034308841,0.136084406,0.340684616,19956.15248,9537.976346,12516.43431
7555,30127.31636,12.00228576,14201.21035,11.97082972,27454.46779,11.07064386,0.465775721,0.453364195,0.089993438,0.113992799,0.135169982,18615.31517,9027.446101,27454.46779
7556,39390.49935,8.951870422,18454.43334,9.108069484,14663.82336,9.690190525,0.465400659,0.434285379,0.03170574,0.091636539,0.336393215,27004.44974,13101.80703,14663.82336
7557,29064.98132,10.3756461,21306.38282,9.062941989,20087.23017,9.051218792,0.395480478,0.578952256,0.080107825,0.181853086,0.258886736,20657.58322,12653.21881,20087.23017
7558,26027.12951,11.32232975,12527.74329,10.28422151,36372.76001,10.70750947,0.382760813,0.54293741,0.04234943,0.116189745,0.198551249,18291.56402,7457.34863,36372.76001
7559,25568.82713,11.84575504,16448.96066,10.65822772,26659.73491,11.36744628,0.352403094,0.549879616,0.068335601,0.067332041,0.17330061,18385.72386,9565.086693,26659.73491
7560,35371.39194,11.1517412,13344.19872,10.98464016,28707.11074,11.55878518,0.491176116,0.500854446,0.022942979,0.081641234,0.174849826,21682.03255,8211.280931,28707.11074
7561,24957.54334,10.19855245,11268.69848,8.92711221,23339.48445,10.41620883,0.384008126,0.566592816,0.029887393,0.080704686,0.276148873,18062.19989,6847.625308,23339.48445
7562,28549.52121,10.1890281,11505.318,9.578956467,14811.79861,10.40368349,0.419774716,0.506698562,0.068122477,0.065026344,0.262991363,19829.64058,7376.849464,14811.79861
7563,28644.80387,12.66208306,18607.97795,12.7224921,25170.54986,12.37586695,0.419005983,0.386630453,0.070357019,0.048877986,0.110874309,18521.3114,12624.19172,25170.54986
7564,32578.29219,11.86730188,10066.42752,11.34294335,16896.66859,10.87098064,0.40165634,0.48656379,0.070300448,0.119559277,0.159495886,22034.67768,6241.468805,16896.66859
7565,31368.04316,12.33047665,17042.5062,11.76054113,19084.08299,11.32294445,0.469003015,0.544861299,0.077081707,0.119745783,0.117143582,19094.72568,9612.730099,19084.08299
7566,28019.89406,9.446085801,12273.14359,9.753803491,15951.79786,10.30750575,0.450439908,0.391431097,0.016133536,0.074840533,0.304821557,19218.71494,8951.038535,15951.79786
7567,27075.35972,8.430984962,12659.37412,8.361374912,19256.87768,8.666703106,0.476044878,0.48036145,0.082933333,0.119211483,0.374284027,18687.71475,8761.972554,19256.87768
7568,29163.83199,10.38976965,25060.43873,10.65020528,46241.26976,11.11656585,0.47842162,0.423207375,0.018320962,0.074218566,0.226181222,18683.93809,17187.91991,46241.26976
7569,35883.97893,12.52432965,21588.3784,11.94508045,31427.2332,11.65484399,0.380269762,0.487441725,0.053280538,0.099549161,0.126321962,24511.57946,13123.43556,31427.2332
7570,30625.1942,9.986896515,15378.6693,9.929097222,9128.544912,10.32297461,0.490197234,0.487395766,0.053016263,0.097252924,0.247983582,19593.5638,9979.753524,9128.544912
7571,27996.01887,11.33077276,23564.80086,10.85984304,25335.29148,10.31937351,0.401186409,0.474856556,0.047834083,0.149799985,0.192552898,19232.56963,15066.06623,25335.29148
7572,25303.52823,11.27866602,9971.169447,10.77715213,18166.12919,11.10022157,0.420739624,0.494190525,0.054620559,0.083175133,0.189913136,16985.95886,6232.995613,18166.12919
7573,40380.92962,10.35073883,21536.82434,10.02225015,25417.08302,10.81711068,0.497707983,0.530559107,0.01599782,0.10534953,0.220954515,25234.7241,13166.45439,25417.08302
7574,33500.82408,8.588199527,15791.46545,8.74266089,23131.52929,8.335112454,0.485318648,0.455559547,0.06377678,0.181991065,0.355646756,22731.63462,11085.26269,23131.52929
7575,27819.02472,10.09817767,16255.22007,10.02196195,31010.03993,10.47846412,0.467665055,0.469212708,0.079721528,0.061610967,0.249993852,18260.96931,10755.79964,31010.03993
7576,29293.59144,11.48785816,14714.98206,11.14459142,14739.71749,10.5311582,0.397259846,0.451391102,0.059989001,0.132030139,0.18381381,20133.77553,9608.57042,14739.71749
7577,26729.63922,9.18342734,18355.52792,8.448283806,23730.27015,9.571438585,0.445195968,0.542889685,0.071154093,0.080188121,0.327879951,18614.10184,11744.21462,23730.27015
7578,33710.46656,12.272106,17216.48042,11.97162318,17559.97195,12.05839613,0.497648063,0.525816225,0.05483837,0.080495995,0.113077827,19709.41475,9913.277284,17559.97195
7579,28829.20028,9.221056835,8689.201374,8.226204608,14411.04825,10.02505746,0.38639855,0.533121645,0.017907628,0.056092605,0.352694607,21397.96698,5680.716613,14411.04825
7580,36025.0373,10.5330027,17137.74216,10.56424271,16043.81688,10.85896973,0.474918395,0.457541311,0.060841828,0.072438792,0.218313797,23073.15454,11304.75765,16043.81688
7581,33754.96439,10.83407591,14765.52465,10.2929895,18831.30457,10.49859914,0.484765062,0.547435735,0.073501003,0.114737156,0.195888541,21109.54965,8731.445099,18831.30457
7582,32762.01503,10.80959092,15769.91015,9.701896203,29019.58243,9.935458279,0.439465966,0.584173181,0.093106783,0.133434005,0.213502903,21782.2009,9052.183032,29019.58243
7583,27396.76289,8.829945266,8033.982183,8.546996484,19885.55742,9.787182616,0.504912242,0.534555251,0.042185364,0.08458385,0.32518553,17970.67423,5173.972172,19885.55742
7584,34502.82761,9.625395713,14461.04075,9.850372076,21963.31615,10.14595377,0.513861499,0.469630157,0.023409837,0.121499636,0.261915632,21672.45529,9618.480992,21963.31615
7585,35268.86789,13.41998231,12216.19521,13.19154014,31824.08955,12.25661519,0.445472642,0.478874702,0.03220079,0.121444943,0.06855317,21506.94596,7252.403557,31824.08955
7586,27872.27002,10.71161486,17694.88804,10.62103599,33924.45947,10.8379303,0.436075838,0.441312389,0.027146314,0.09580828,0.221071206,18668.91775,11886.03938,33924.45947
7587,30994.98655,11.49441974,13156.9507,10.99573866,9870.537388,11.70324996,0.466420255,0.528779567,0.057145005,0.057771825,0.163109849,19447.67138,7789.224519,9870.537388
